Origin State,Origin County,Count
Colorado,Denver County,1
Colorado,Boulder County,1
Colorado,Arapahoe County,1
Colorado,Adams County,1
California,Yolo County,1
California,Ventura County,1
California,Tehama County,1
California,Stanislaus County,1
California,Sonoma County,1
California,Solano County,1
Colorado,San Miguel County,1
Colorado,Summit County,1
Colorado,Weld County,1
Florida,Citrus County,1
Florida,Marion County,1
Florida,Manatee County,1
Florida,Lee County,1
Florida,Hillsborough County,1
Florida,Hernando County,1
Florida,Gadsden County,1
Florida,Escambia County,1
Florida,Duval County,1
Florida,Collier County,1
Florida,Clay County,1
Florida,Charlotte County,1
Connecticut,Fairfield County,1
Florida,Broward County,1
Florida,Brevard County,1
Florida,Alachua County,1
District of Columbia,District of Columbia,1
Delaware,New Castle County,1
Delaware,Kent County,1
Connecticut,New London County,1
Connecticut,New Haven County,1
Connecticut,Litchfield County,1
Connecticut,Hartford County,1
California,Santa Cruz County,1
California,Santa Clara County,1
California,Santa Barbara County,1
Arizona,Coconino County,1
Arkansas,Polk County,1
Arkansas,Crittenden County,1
Arkansas,Benton County,1
Arkansas,Baxter County,1
Arizona,Yuma County,1
Arizona,Yavapai County,1
Arizona,Pinal County,1
Arizona,Pima County,1
Arizona,Mohave County,1
Arizona,Maricopa County,1
Arizona,Cochise County,1
Arkansas,Searcy County,1
Alaska,Matanuska-Susitna Borough,1
Alaska,Kenai Peninsula Borough,1
Alaska,Fairbanks North Star Borough,1
Alaska,Anchorage Municipality,1
Alabama,St. Clair County,1
Alabama,Monroe County,1
Alabama,Mobile County,1
Alabama,Madison County,1
Alabama,Jefferson County,1
Alabama,Houston County,1
Arkansas,Pulaski County,1
Arkansas,Sebastian County,1
California,San Mateo County,1
California,Merced County,1
California,San Luis Obispo County,1
California,San Joaquin County,1
California,San Francisco County,1
California,San Diego County,1
California,San Bernardino County,1
California,Sacramento County,1
California,Riverside County,1
California,Orange County,1
California,Napa County,1
California,Monterey County,1
California,Mendocino County,1
California,Alameda County,1
California,Mariposa County,1
California,Marin County,1
California,Los Angeles County,1
California,Kings County,1
California,Kern County,1
California,Imperial County,1
California,Humboldt County,1
California,Fresno County,1
California,Contra Costa County,1
California,Butte County,1
Florida,Miami-Dade County,1
Florida,Monroe County,1
Florida,Nassau County,1
Illinois,Peoria County,1
Illinois,Winnebago County,1
Illinois,Williamson County,1
Illinois,Will County,1
Illinois,White County,1
Illinois,Vermilion County,1
Illinois,Tazewell County,1
Illinois,Stephenson County,1
Illinois,St. Clair County,1
Illinois,Sangamon County,1
Illinois,Rock Island County,1
Illinois,McLean County,1
Indiana,Bartholomew County,1
Illinois,McHenry County,1
Illinois,McDonough County,1
Illinois,Lake County,1
Illinois,Knox County,1
Illinois,Kankakee County,1
Illinois,Kane County,1
Illinois,Jackson County,1
Illinois,Henry County,1
Illinois,Fayette County,1
Illinois,DuPage County,1
Indiana,Allen County,1
Indiana,Delaware County,1
Illinois,Cook County,1
Indiana,St. Joseph County,1
Iowa,Clinton County,1
Iowa,Clayton County,1
Iowa,Cherokee County,1
Iowa,Cerro Gordo County,1
Iowa,Carroll County,1
Iowa,Bremer County,1
Iowa,Black Hawk County,1
Indiana,Wayne County,1
Indiana,Vanderburgh County,1
Indiana,Tippecanoe County,1
Indiana,Putnam County,1
Indiana,Elkhart County,1
Indiana,Monroe County,1
Indiana,Marion County,1
Indiana,Lake County,1
Indiana,Kosciusko County,1
Indiana,Johnson County,1
Indiana,Howard County,1
Indiana,Henry County,1
Indiana,Harrison County,1
Indiana,Hamilton County,1
Indiana,Grant County,1
Illinois,DeKalb County,1
Illinois,Coles County,1
Florida,Orange County,1
Florida,Sumter County,1
Georgia,Clarke County,1
Georgia,Chattahoochee County,1
Georgia,Chatham County,1
Georgia,Charlton County,1
Georgia,Bulloch County,1
Georgia,Ben Hill County,1
Florida,Walton County,1
Florida,Volusia County,1
Florida,Union County,1
Florida,Suwannee County,1
Florida,St. Lucie County,1
Georgia,Coweta County,1
Florida,St. Johns County,1
Florida,Seminole County,1
Florida,Sarasota County,1
Florida,Santa Rosa County,1
Florida,Putnam County,1
Florida,Polk County,1
Florida,Pinellas County,1
Florida,Pasco County,1
Florida,Palm Beach County,1
Florida,Osceola County,1
Georgia,Cobb County,1
Georgia,DeKalb County,1
Illinois,Clinton County,1
Hawaii,Hawaii County,1
Illinois,Champaign County,1
Idaho,Shoshone County,1
Idaho,Madison County,1
Idaho,Kootenai County,1
Idaho,Canyon County,1
Idaho,Bonner County,1
Idaho,Bannock County,1
Idaho,Ada County,1
Hawaii,Maui County,1
Hawaii,Honolulu County,1
Georgia,Whitfield County,1
Georgia,Dougherty County,1
Georgia,Spalding County,1
Georgia,Muscogee County,1
Georgia,Liberty County,1
Georgia,Jackson County,1
Georgia,Hall County,1
Georgia,Gwinnett County,1
Georgia,Greene County,1
Georgia,Fulton County,1
Georgia,Forsyth County,1
Georgia,Fayette County,1
Missouri,Cedar County,1
Missouri,Clay County,1
Missouri,Franklin County,1
Puerto Rico,Mayag�ez Municipio,1
Texas,Orange County,1
Texas,Nueces County,1
Texas,Newton County,1
Texas,Montgomery County,1
Texas,McLennan County,1
Texas,Lubbock County,1
Texas,Kerr County,1
Texas,Hunt County,1
Texas,Hidalgo County,1
Texas,Henderson County,1
Texas,Harris County,1
Texas,Garza County,1
Texas,Galveston County,1
Texas,El Paso County,1
Texas,Denton County,1
Texas,Deaf Smith County,1
Texas,Dallas County,1
Texas,Coryell County,1
Texas,Collin County,1
Texas,Carson County,1
Texas,Cameron County,1
Texas,Brazoria County,1
Texas,Bexar County,1
Texas,Potter County,1
Texas,Reeves County,1
Texas,San Augustine County,1
Vermont,Chittenden County,1
Virginia,Fairfax County,1
Virginia,Chesterfield County,1
Virginia,Chesapeake city,1
Virginia,Charlottesville city,1
Virginia,Arlington County,1
Virginia,Amherst County,1
Virginia,Alexandria city,1
Virginia,Albemarle County,1
Vermont,Windsor County,1
Vermont,Washington County,1
Vermont,Addison County,1
Texas,Smith County,1
Utah,Washington County,1
Utah,Utah County,1
Utah,Salt Lake County,1
Utah,Davis County,1
Utah,Cache County,1
Texas,Williamson County,1
Texas,Webb County,1
Texas,Walker County,1
Texas,Travis County,1
Texas,Tarrant County,1
Texas,Bell County,1
Texas,Bastrop County,1
Tennessee,Williamson County,1
South Carolina,Lexington County,1
South Dakota,Faulk County,1
South Dakota,Codington County,1
South Dakota,Clay County,1
South Dakota,Clark County,1
South Dakota,Brown County,1
South Dakota,Brookings County,1
South Dakota,Bon Homme County,1
South Dakota,Beadle County,1
South Dakota,Aurora County,1
South Carolina,Richland County,1
South Carolina,Kershaw County,1
South Dakota,Hamlin County,1
South Carolina,Horry County,1
South Carolina,Florence County,1
South Carolina,Dorchester County,1
South Carolina,Charleston County,1
South Carolina,Berkeley County,1
South Carolina,Anderson County,1
STATE2_NAME,COUNTY2_NAME,1
Rhode Island,Washington County,1
Rhode Island,Providence County,1
Rhode Island,Kent County,1
South Dakota,Grant County,1
South Dakota,Hand County,1
Tennessee,Shelby County,1
South Dakota,Todd County,1
Tennessee,Montgomery County,1
Tennessee,Knox County,1
Tennessee,Franklin County,1
Tennessee,Dyer County,1
Tennessee,Davidson County,1
Tennessee,Carter County,1
Tennessee,Bradley County,1
South Dakota,Yankton County,1
South Dakota,Walworth County,1
South Dakota,Turner County,1
South Dakota,Pennington County,1
South Dakota,Hanson County,1
South Dakota,Oglala Lakota County,1
South Dakota,Minnehaha County,1
South Dakota,Meade County,1
South Dakota,Marshall County,1
South Dakota,Lincoln County,1
South Dakota,Lawrence County,1
South Dakota,Lake County,1
South Dakota,Jackson County,1
South Dakota,Hutchinson County,1
South Dakota,Hughes County,1
Virginia,Floyd County,1
Virginia,Frederick County,1
Virginia,Gloucester County,1
Wisconsin,Manitowoc County,1
Wisconsin,Pierce County,1
Wisconsin,Pepin County,1
Wisconsin,Ozaukee County,1
Wisconsin,Outagamie County,1
Wisconsin,Oneida County,1
Wisconsin,Oconto County,1
Wisconsin,Monroe County,1
Wisconsin,Milwaukee County,1
Wisconsin,Marinette County,1
Wisconsin,Marathon County,1
Wisconsin,Lincoln County,1
Wisconsin,Portage County,1
Wisconsin,Langlade County,1
Wisconsin,La Crosse County,1
Wisconsin,Kewaunee County,1
Wisconsin,Kenosha County,1
Wisconsin,Juneau County,1
Wisconsin,Jefferson County,1
Wisconsin,Jackson County,1
Wisconsin,Green Lake County,1
Wisconsin,Green County,1
Wisconsin,Grant County,1
Wisconsin,Polk County,1
Wisconsin,Price County,1
Wisconsin,Fond du Lac County,1
Wisconsin,Walworth County,1
Wyoming,Sweetwater County,1
Wyoming,Laramie County,1
Wyoming,Campbell County,1
Wisconsin,Wood County,1
Wisconsin,Winnebago County,1
Wisconsin,Waushara County,1
Wisconsin,Waupaca County,1
Wisconsin,Waukesha County,1
Wisconsin,Washington County,1
Wisconsin,Washburn County,1
Wisconsin,Vilas County,1
Wisconsin,Racine County,1
Wisconsin,Vernon County,1
Wisconsin,Trempealeau County,1
Wisconsin,Taylor County,1
Wisconsin,St. Croix County,1
Wisconsin,Sheboygan County,1
Wisconsin,Shawano County,1
Wisconsin,Sawyer County,1
Wisconsin,Sauk County,1
Wisconsin,Rusk County,1
Wisconsin,Rock County,1
Wisconsin,Forest County,1
Wisconsin,Eau Claire County,1
Virginia,Goochland County,1
Virginia,Staunton city,1
Washington,Jefferson County,1
Washington,Island County,1
Washington,Cowlitz County,1
Washington,Clark County,1
Washington,Clallam County,1
Washington,Benton County,1
Virginia,Williamsburg city,1
Virginia,Washington County,1
Virginia,Warren County,1
Virginia,Virginia Beach city,1
Virginia,Stafford County,1
Washington,Kitsap County,1
Virginia,Richmond city,1
Virginia,Prince William County,1
Virginia,Norfolk city,1
Virginia,Newport News city,1
Virginia,Montgomery County,1
Virginia,Lynchburg city,1
Virginia,Lexington city,1
Virginia,Henrico County,1
Virginia,Harrisonburg city,1
Virginia,Hanover County,1
Washington,King County,1
Washington,Pierce County,1
Wisconsin,Dunn County,1
Wisconsin,Barron County,1
Wisconsin,Douglas County,1
Wisconsin,Dodge County,1
Wisconsin,Dane County,1
Wisconsin,Crawford County,1
Wisconsin,Columbia County,1
Wisconsin,Clark County,1
Wisconsin,Chippewa County,1
Wisconsin,Burnett County,1
Wisconsin,Brown County,1
Wisconsin,Bayfield County,1
Wisconsin,Ashland County,1
Washington,Snohomish County,1
Wisconsin,Adams County,1
West Virginia,Wayne County,1
West Virginia,Ohio County,1
West Virginia,Monongalia County,1
West Virginia,Kanawha County,1
West Virginia,Jefferson County,1
Washington,Whatcom County,1
Washington,Walla Walla County,1
Washington,Thurston County,1
Washington,Spokane County,1
Puerto Rico,Ponce Municipio,1
Puerto Rico,Fajardo Municipio,1
Missouri,Greene County,1
Puerto Rico,Arecibo Municipio,1
New York,Chautauqua County,1
New York,Broome County,1
New York,Bronx County,1
New York,Albany County,1
New Mexico,Valencia County,1
New Mexico,Sierra County,1
New Mexico,Santa Fe County,1
New Mexico,Sandoval County,1
New Mexico,Do�a Ana County,1
New Mexico,Bernalillo County,1
New Jersey,Union County,1
New Jersey,Somerset County,1
New Jersey,Passaic County,1
New Jersey,Ocean County,1
New Jersey,Morris County,1
New Jersey,Monmouth County,1
New Jersey,Middlesex County,1
New Jersey,Mercer County,1
New Jersey,Hunterdon County,1
New Jersey,Hudson County,1
New Jersey,Camden County,1
New Jersey,Bergen County,1
New Hampshire,Rockingham County,1
New York,Dutchess County,1
New York,Erie County,1
New York,Hamilton County,1
New York,Suffolk County,1
North Carolina,Guilford County,1
North Carolina,Gaston County,1
North Carolina,Forsyth County,1
North Carolina,Durham County,1
North Carolina,Catawba County,1
North Carolina,Buncombe County,1
North Carolina,Brunswick County,1
North Carolina,Alamance County,1
New York,Westchester County,1
New York,Tompkins County,1
New York,Schenectady County,1
New York,Jefferson County,1
New York,Saratoga County,1
New York,Rockland County,1
New York,Rensselaer County,1
New York,Queens County,1
New York,Orange County,1
New York,Onondaga County,1
New York,New York County,1
New York,Nassau County,1
New York,Monroe County,1
New York,Kings County,1
New Hampshire,Merrimack County,1
New Hampshire,Grafton County,1
New Hampshire,Cheshire County,1
Missouri,Randolph County,1
Montana,Cascade County,1
Montana,Carbon County,1
Missouri,Taney County,1
Missouri,Sullivan County,1
Missouri,Stone County,1
Missouri,Stoddard County,1
Missouri,St. Louis city,1
Missouri,St. Louis County,1
Missouri,St. Charles County,1
Missouri,Scott County,1
Missouri,Putnam County,1
Montana,Flathead County,1
Missouri,Pulaski County,1
Missouri,Platte County,1
Missouri,Nodaway County,1
Missouri,Livingston County,1
Missouri,Lawrence County,1
Missouri,Johnson County,1
Missouri,Jefferson County,1
Missouri,Jackson County,1
Missouri,Iron County,1
Missouri,Grundy County,1
Montana,Dawson County,1
Montana,Gallatin County,1
Nevada,Washoe County,1
Nebraska,Hall County,1
Nevada,Storey County,1
Nevada,Nye County,1
Nevada,Lyon County,1
Nevada,Clark County,1
Nebraska,Wayne County,1
Nebraska,Washington County,1
Nebraska,Sheridan County,1
Nebraska,Sarpy County,1
Nebraska,Saline County,1
Nebraska,Lancaster County,1
Nebraska,Gage County,1
Montana,Lake County,1
Nebraska,Douglas County,1
Nebraska,Dodge County,1
Nebraska,Dawson County,1
Nebraska,Cherry County,1
Montana,Yellowstone County,1
Montana,Teton County,1
Montana,Stillwater County,1
Montana,Silver Bow County,1
Montana,Missoula County,1
Montana,Lewis and Clark County,1
North Carolina,Henderson County,1
North Carolina,Johnston County,1
North Carolina,Madison County,1
Oklahoma,Delaware County,1
Oregon,Coos County,1
Oregon,Clackamas County,1
Oklahoma,Washington County,1
Oklahoma,Wagoner County,1
Oklahoma,Tulsa County,1
Oklahoma,Payne County,1
Oklahoma,Pawnee County,1
Oklahoma,Ottawa County,1
Oklahoma,Oklahoma County,1
Oklahoma,Latimer County,1
Oklahoma,Comanche County,1
Oregon,Jackson County,1
Oklahoma,Cleveland County,1
Oklahoma,Cherokee County,1
Oklahoma,Canadian County,1
Oklahoma,Caddo County,1
Ohio,Wood County,1
Ohio,Wayne County,1
Ohio,Warren County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Sandusky County,1
Oregon,Deschutes County,1
Oregon,Lane County,1
Ohio,Portage County,1
Pennsylvania,Dauphin County,1
Puerto Rico,Aguas Buenas Municipio,1
Pennsylvania,York County,1
Pennsylvania,Tioga County,1
Pennsylvania,Philadelphia County,1
Pennsylvania,Northampton County,1
Pennsylvania,Montgomery County,1
Pennsylvania,Lehigh County,1
Pennsylvania,Lancaster County,1
Pennsylvania,Erie County,1
Pennsylvania,Delaware County,1
Pennsylvania,Cumberland County,1
Oregon,Multnomah County,1
Pennsylvania,Clinton County,1
Pennsylvania,Clearfield County,1
Pennsylvania,Chester County,1
Pennsylvania,Centre County,1
Pennsylvania,Butler County,1
Pennsylvania,Allegheny County,1
Pennsylvania,Adams County,1
Oregon,Yamhill County,1
Oregon,Washington County,1
Oregon,Polk County,1
Ohio,Richland County,1
Ohio,Montgomery County,1
North Carolina,Mecklenburg County,1
North Dakota,Burke County,1
North Dakota,Mountrail County,1
North Dakota,Morton County,1
North Dakota,McLean County,1
North Dakota,LaMoure County,1
North Dakota,Hettinger County,1
North Dakota,Grant County,1
North Dakota,Grand Forks County,1
North Dakota,Dickey County,1
North Dakota,Cass County,1
North Dakota,Burleigh County,1
North Dakota,Bottineau County,1
North Dakota,Ramsey County,1
North Dakota,Billings County,1
North Dakota,Barnes County,1
North Carolina,Wake County,1
North Carolina,Union County,1
North Carolina,Pitt County,1
North Carolina,Pasquotank County,1
North Carolina,Orange County,1
North Carolina,Onslow County,1
North Carolina,New Hanover County,1
North Carolina,Moore County,1
North Dakota,Pembina County,1
North Dakota,Ransom County,1
Ohio,Medina County,1
Ohio,Clermont County,1
Ohio,Mahoning County,1
Ohio,Lucas County,1
Ohio,Lorain County,1
Ohio,Licking County,1
Ohio,Hamilton County,1
Ohio,Geauga County,1
Ohio,Franklin County,1
Ohio,Fairfield County,1
Ohio,Delaware County,1
Ohio,Cuyahoga County,1
Ohio,Butler County,1
North Dakota,Richland County,1
Ohio,Athens County,1
North Dakota,Williams County,1
North Dakota,Ward County,1
North Dakota,Walsh County,1
North Dakota,Traill County,1
North Dakota,Towner County,1
North Dakota,Stutsman County,1
North Dakota,Steele County,1
North Dakota,Stark County,1
North Dakota,Rolette County,1
Alabama,Coffee County,1
