Origin State,Origin County,Count
Missouri,Platte County,1
Missouri,St. Louis County,1
Missouri,St. Clair County,1
Missouri,St. Charles County,1
Missouri,Saline County,1
Missouri,Reynolds County,1
Missouri,Ray County,1
Missouri,Pulaski County,1
Missouri,Polk County,1
Missouri,Pike County,1
Missouri,Holt County,1
Missouri,Pettis County,1
Missouri,Newton County,1
Missouri,Lincoln County,1
Missouri,Laclede County,1
Missouri,Johnson County,1
Missouri,Jasper County,1
Missouri,Jackson County,1
Missouri,Howell County,1
Mississippi,Madison County,1
Mississippi,Lincoln County,1
Mississippi,Leflore County,1
Louisiana,Tangipahoa Parish,1
Maryland,Calvert County,1
Maryland,Baltimore city,1
Maryland,Baltimore County,1
Maryland,Anne Arundel County,1
Louisiana,Winn Parish,1
Louisiana,West Feliciana Parish,1
Louisiana,Webster Parish,1
Louisiana,Washington Parish,1
Louisiana,St. Tammany Parish,1
Mississippi,Lafayette County,1
Louisiana,St. Martin Parish,1
Louisiana,St. Landry Parish,1
Louisiana,Sabine Parish,1
Louisiana,Red River Parish,1
Louisiana,Rapides Parish,1
Louisiana,Pointe Coupee Parish,1
Louisiana,Ouachita Parish,1
Louisiana,Orleans Parish,1
Maryland,Charles County,1
Maryland,Frederick County,1
Maryland,Harford County,1
Maryland,Howard County,1
Mississippi,Jackson County,1
Mississippi,Hinds County,1
Mississippi,Harrison County,1
Mississippi,Forrest County,1
Mississippi,DeSoto County,1
Mississippi,Copiah County,1
Mississippi,Coahoma County,1
Mississippi,Bolivar County,1
Mississippi,Attala County,1
Mississippi,Adams County,1
Kansas,Dickinson County,1
Maryland,Worcester County,1
Maryland,Washington County,1
Maryland,St. Mary's County,1
Maryland,Queen Anne's County,1
Maryland,Prince George's County,1
Maryland,Montgomery County,1
Kansas,Douglas County,1
Iowa,Linn County,1
Kansas,Crawford County,1
California,Riverside County,1
California,Sutter County,1
California,Stanislaus County,1
California,Sonoma County,1
California,Solano County,1
California,Shasta County,1
California,Santa Clara County,1
California,Santa Barbara County,1
California,San Mateo County,1
California,San Luis Obispo County,1
California,San Joaquin County,1
California,San Francisco County,1
California,San Diego County,1
California,San Bernardino County,1
California,Sacramento County,1
California,Placer County,1
Arkansas,Union County,1
California,Orange County,1
California,Monterey County,1
California,Merced County,1
California,Madera County,1
California,Los Angeles County,1
California,Lake County,1
California,Kings County,1
California,Kern County,1
California,Imperial County,1
California,Fresno County,1
California,Contra Costa County,1
California,Butte County,1
California,Alameda County,1
Arkansas,White County,1
California,Tulare County,1
California,Ventura County,1
California,Yolo County,1
California,Yuba County,1
Delaware,New Castle County,1
Delaware,Kent County,1
Colorado,Weld County,1
Colorado,San Miguel County,1
Colorado,Saguache County,1
Colorado,Rio Blanco County,1
Colorado,Pueblo County,1
Colorado,Prowers County,1
Colorado,Pitkin County,1
Colorado,Park County,1
Colorado,Montrose County,1
Colorado,Montezuma County,1
Colorado,Moffat County,1
Colorado,Mesa County,1
Colorado,Logan County,1
Colorado,Las Animas County,1
Colorado,Larimer County,1
Colorado,La Plata County,1
Colorado,Jefferson County,1
Colorado,Grand County,1
Colorado,Fremont County,1
Colorado,El Paso County,1
Colorado,Eagle County,1
Colorado,Douglas County,1
Colorado,Denver County,1
Colorado,Broomfield County,1
Colorado,Boulder County,1
Colorado,Arapahoe County,1
Colorado,Adams County,1
Arkansas,Washington County,1
Arkansas,Sebastian County,1
Florida,Alachua County,1
Alabama,Tuscaloosa County,1
Arizona,Yavapai County,1
Arizona,Pinal County,1
Arizona,Pima County,1
Arizona,Mohave County,1
Arizona,Maricopa County,1
Arizona,Graham County,1
Arizona,Coconino County,1
Alaska,Wrangell City and Borough,1
Alaska,Petersburg Borough,1
Alaska,Matanuska-Susitna Borough,1
Alaska,Kenai Peninsula Borough,1
Alaska,Fairbanks North Star Borough,1
Alaska,Anchorage Municipality,1
Alabama,Walker County,1
Alabama,Sumter County,1
Arkansas,Saline County,1
Alabama,Pickens County,1
Alabama,Morgan County,1
Alabama,Montgomery County,1
Alabama,Mobile County,1
Alabama,Marshall County,1
Alabama,Lee County,1
Alabama,Jefferson County,1
Alabama,Etowah County,1
Alabama,Elmore County,1
Alabama,Dallas County,1
Alabama,Dale County,1
Alabama,Cullman County,1
Alabama,Covington County,1
Alabama,Coffee County,1
Arizona,Yuma County,1
Arkansas,Arkansas County,1
Arkansas,Ashley County,1
Arkansas,Baxter County,1
Arkansas,Randolph County,1
Arkansas,Pulaski County,1
Arkansas,Polk County,1
Arkansas,Miller County,1
Arkansas,Lonoke County,1
Arkansas,Logan County,1
Arkansas,Lawrence County,1
Arkansas,Johnson County,1
Arkansas,Jefferson County,1
Arkansas,Jackson County,1
Arkansas,Izard County,1
Arkansas,Independence County,1
Arkansas,Hot Spring County,1
Arkansas,Hempstead County,1
Arkansas,Garland County,1
Arkansas,Franklin County,1
Arkansas,Faulkner County,1
Arkansas,Drew County,1
Arkansas,Crittenden County,1
Arkansas,Crawford County,1
Arkansas,Craighead County,1
Arkansas,Conway County,1
Arkansas,Columbia County,1
Arkansas,Cleburne County,1
Arkansas,Clay County,1
Arkansas,Clark County,1
Arkansas,Carroll County,1
Arkansas,Boone County,1
Arkansas,Benton County,1
District of Columbia,District of Columbia,1
Florida,Brevard County,1
Kansas,Cowley County,1
Illinois,Kane County,1
Illinois,Winnebago County,1
Illinois,Williamson County,1
Illinois,Will County,1
Illinois,Stephenson County,1
Illinois,St. Clair County,1
Illinois,Peoria County,1
Illinois,Montgomery County,1
Illinois,McLean County,1
Illinois,McHenry County,1
Illinois,Mason County,1
Illinois,Madison County,1
Illinois,Logan County,1
Illinois,Lake County,1
Illinois,Kankakee County,1
Illinois,Jackson County,1
Idaho,Ada County,1
Illinois,Henry County,1
Illinois,Fulton County,1
Illinois,Effingham County,1
Illinois,DuPage County,1
Illinois,Cook County,1
Illinois,Christian County,1
Illinois,Champaign County,1
Illinois,Boone County,1
Illinois,Adams County,1
Idaho,Twin Falls County,1
Idaho,Nez Perce County,1
Idaho,Madison County,1
Idaho,Lemhi County,1
Idaho,Kootenai County,1
Indiana,Allen County,1
Indiana,Boone County,1
Indiana,Decatur County,1
Indiana,Delaware County,1
Kansas,Butler County,1
Kansas,Barton County,1
Iowa,Webster County,1
Iowa,Story County,1
Iowa,Shelby County,1
Iowa,Scott County,1
Iowa,Pottawattamie County,1
Iowa,Polk County,1
Missouri,Stone County,1
Iowa,Kossuth County,1
Iowa,Johnson County,1
Iowa,Jefferson County,1
Iowa,Greene County,1
Iowa,Dallas County,1
Iowa,Clinton County,1
Indiana,Vigo County,1
Indiana,Tippecanoe County,1
Indiana,St. Joseph County,1
Indiana,Spencer County,1
Indiana,Ripley County,1
Indiana,Putnam County,1
Indiana,Noble County,1
Indiana,Miami County,1
Indiana,Marion County,1
Indiana,Lake County,1
Indiana,Hendricks County,1
Indiana,Hancock County,1
Indiana,Hamilton County,1
Indiana,Elkhart County,1
Idaho,Bonneville County,1
Hawaii,Maui County,1
Florida,Broward County,1
Florida,Orange County,1
Georgia,Carroll County,1
Georgia,Bibb County,1
Florida,Walton County,1
Florida,Wakulla County,1
Florida,Volusia County,1
Florida,Sumter County,1
Florida,St. Johns County,1
Florida,Seminole County,1
Florida,Sarasota County,1
Florida,Santa Rosa County,1
Florida,Polk County,1
Florida,Pinellas County,1
Florida,Palm Beach County,1
Florida,Osceola County,1
Florida,Okaloosa County,1
Hawaii,Honolulu County,1
Florida,Monroe County,1
Florida,Miami-Dade County,1
Florida,Martin County,1
Florida,Manatee County,1
Florida,Leon County,1
Florida,Lee County,1
Florida,Lake County,1
Florida,Jackson County,1
Florida,Indian River County,1
Florida,Hillsborough County,1
Florida,Escambia County,1
Florida,Duval County,1
Florida,Clay County,1
Florida,Charlotte County,1
Georgia,Chatham County,1
Georgia,Chattahoochee County,1
Georgia,Cherokee County,1
Georgia,Clarke County,1
Georgia,Whitfield County,1
Georgia,Ware County,1
Georgia,Walton County,1
Georgia,Union County,1
Georgia,Towns County,1
Georgia,Thomas County,1
Georgia,Richmond County,1
Georgia,Paulding County,1
Georgia,Muscogee County,1
Georgia,Lowndes County,1
Georgia,Long County,1
Georgia,Liberty County,1
Georgia,Houston County,1
Georgia,Hall County,1
Georgia,Gwinnett County,1
Georgia,Grady County,1
Georgia,Glynn County,1
Georgia,Fulton County,1
Georgia,Forsyth County,1
Georgia,Floyd County,1
Georgia,Fayette County,1
Georgia,Evans County,1
Georgia,Douglas County,1
Georgia,Dougherty County,1
Georgia,DeKalb County,1
Georgia,Dade County,1
Georgia,Coweta County,1
Georgia,Columbia County,1
Georgia,Cobb County,1
Missouri,St. Louis city,1
New Mexico,Curry County,1
Missouri,Vernon County,1
Texas,Hill County,1
Texas,Jones County,1
Texas,Johnson County,1
Texas,Jefferson County,1
Texas,Jackson County,1
Texas,Jack County,1
Texas,Hutchinson County,1
Texas,Hunt County,1
Texas,Howard County,1
Texas,Houston County,1
Texas,Hopkins County,1
Texas,Hood County,1
Texas,Hockley County,1
Texas,Hidalgo County,1
Texas,Gregg County,1
Texas,Henderson County,1
Texas,Hemphill County,1
Texas,Hays County,1
Texas,Haskell County,1
Texas,Hartley County,1
Texas,Harrison County,1
Texas,Harris County,1
Texas,Hardin County,1
Texas,Hardeman County,1
Texas,Hamilton County,1
Texas,Hale County,1
Texas,Guadalupe County,1
Texas,Karnes County,1
Texas,Kaufman County,1
Texas,Kendall County,1
Texas,Kerr County,1
Texas,Motley County,1
Texas,Morris County,1
Texas,Moore County,1
Texas,Montgomery County,1
Texas,Montague County,1
Texas,Mitchell County,1
Texas,Mills County,1
Texas,Midland County,1
Texas,Medina County,1
Texas,McLennan County,1
Texas,McCulloch County,1
Texas,Maverick County,1
Texas,Mason County,1
Texas,Martin County,1
Texas,Madison County,1
Texas,Lubbock County,1
Texas,Llano County,1
Texas,Limestone County,1
Texas,Liberty County,1
Texas,Leon County,1
Texas,Lee County,1
Texas,Lavaca County,1
Texas,Lampasas County,1
Texas,Lamar County,1
Texas,Knox County,1
Texas,Grimes County,1
Texas,Grayson County,1
Texas,Bee County,1
Texas,Carson County,1
Texas,Cooke County,1
Texas,Comanche County,1
Texas,Comal County,1
Texas,Colorado County,1
Texas,Collin County,1
Texas,Coke County,1
Texas,Clay County,1
Texas,Childress County,1
Texas,Cherokee County,1
Texas,Chambers County,1
Texas,Castro County,1
Texas,Cass County,1
Texas,Camp County,1
Texas,Gray County,1
Texas,Cameron County,1
Texas,Callahan County,1
Texas,Calhoun County,1
Texas,Caldwell County,1
Texas,Burnet County,1
Texas,Brown County,1
Texas,Brewster County,1
Texas,Brazos County,1
Texas,Brazoria County,1
Texas,Bowie County,1
Texas,Bosque County,1
Texas,Bexar County,1
Texas,Coryell County,1
Texas,Crane County,1
Texas,Crosby County,1
Texas,Dallam County,1
Texas,Gonzales County,1
Texas,Glasscock County,1
Texas,Gillespie County,1
Texas,Garza County,1
Texas,Galveston County,1
Texas,Gaines County,1
Texas,Frio County,1
Texas,Freestone County,1
Texas,Franklin County,1
Texas,Fort Bend County,1
Texas,Floyd County,1
Texas,Fisher County,1
Texas,Fayette County,1
Texas,Fannin County,1
Texas,Falls County,1
Texas,Erath County,1
Texas,Ellis County,1
Texas,El Paso County,1
Texas,Ector County,1
Texas,Eastland County,1
Texas,Donley County,1
Texas,Denton County,1
Texas,Deaf Smith County,1
Texas,Dawson County,1
Texas,Dallas County,1
Texas,Nacogdoches County,1
Texas,Navarro County,1
Texas,Newton County,1
Virginia,Hampton city,1
Virginia,Richmond city,1
Virginia,Prince William County,1
Virginia,Prince George County,1
Virginia,Portsmouth city,1
Virginia,Northampton County,1
Virginia,Norfolk city,1
Virginia,Newport News city,1
Virginia,Montgomery County,1
Virginia,Lynchburg city,1
Virginia,Loudoun County,1
Virginia,Lexington city,1
Virginia,Henrico County,1
Virginia,Frederick County,1
Texas,Nolan County,1
Virginia,Franklin County,1
Virginia,Fluvanna County,1
Virginia,Fairfax city,1
Virginia,Fairfax County,1
Virginia,Culpeper County,1
Virginia,Chesterfield County,1
Virginia,Chesapeake city,1
Virginia,Arlington County,1
Virginia,Alexandria city,1
Virginia,Albemarle County,1
Utah,Wasatch County,1
Utah,Utah County,1
Virginia,Roanoke County,1
Virginia,Scott County,1
Virginia,Spotsylvania County,1
Virginia,Suffolk city,1
Wyoming,Niobrara County,1
Wyoming,Natrona County,1
Wyoming,Laramie County,1
Wyoming,Goshen County,1
Wyoming,Fremont County,1
Wyoming,Converse County,1
Wyoming,Albany County,1
West Virginia,Preston County,1
West Virginia,Greenbrier County,1
Washington,Yakima County,1
Washington,Thurston County,1
Washington,Spokane County,1
Washington,Snohomish County,1
Washington,Skagit County,1
Washington,Pierce County,1
Washington,Kitsap County,1
Washington,King County,1
Washington,Island County,1
Washington,Grays Harbor County,1
Washington,Clark County,1
Washington,Chelan County,1
Washington,Benton County,1
Virginia,York County,1
Virginia,Williamsburg city,1
Virginia,Virginia Beach city,1
Utah,Uintah County,1
Utah,Salt Lake County,1
Utah,Davis County,1
Texas,Terry County,1
Texas,Swisher County,1
Texas,Starr County,1
Texas,Somervell County,1
Texas,Smith County,1
Texas,Scurry County,1
Texas,San Saba County,1
Texas,San Patricio County,1
Texas,San Augustine County,1
Texas,Rusk County,1
Texas,Rockwall County,1
Texas,Robertson County,1
Texas,Reeves County,1
Texas,Red River County,1
Texas,Real County,1
Texas,Reagan County,1
Texas,Randall County,1
Texas,Rains County,1
Texas,Potter County,1
Texas,Polk County,1
Texas,Pecos County,1
Texas,Parker County,1
Texas,Panola County,1
Texas,Palo Pinto County,1
Texas,Orange County,1
Texas,Nueces County,1
Texas,Taylor County,1
Texas,Throckmorton County,1
Utah,Cache County,1
Texas,Titus County,1
Texas,Zapata County,1
Texas,Young County,1
Texas,Wood County,1
Texas,Wise County,1
Texas,Winkler County,1
Texas,Wilson County,1
Texas,Williamson County,1
Texas,Wilbarger County,1
Texas,Wichita County,1
Texas,Wharton County,1
Texas,Webb County,1
Texas,Washington County,1
Texas,Ward County,1
Texas,Waller County,1
Texas,Walker County,1
Texas,Victoria County,1
Texas,Van Zandt County,1
Texas,Val Verde County,1
Texas,Uvalde County,1
Texas,Upton County,1
Texas,Upshur County,1
Texas,Tyler County,1
Texas,Trinity County,1
Texas,Travis County,1
Texas,Tom Green County,1
Texas,Bell County,1
Texas,Baylor County,1
Montana,Flathead County,1
Ohio,Allen County,1
Ohio,Huron County,1
Ohio,Hamilton County,1
Ohio,Guernsey County,1
Ohio,Greene County,1
Ohio,Geauga County,1
Ohio,Franklin County,1
Ohio,Fairfield County,1
Ohio,Delaware County,1
Ohio,Cuyahoga County,1
Ohio,Butler County,1
Ohio,Belmont County,1
Ohio,Auglaize County,1
North Dakota,Sioux County,1
North Carolina,Macon County,1
North Dakota,McKenzie County,1
North Dakota,Grand Forks County,1
North Dakota,Cass County,1
North Dakota,Burleigh County,1
North Carolina,Wilson County,1
North Carolina,Wake County,1
North Carolina,Transylvania County,1
North Carolina,Robeson County,1
North Carolina,Pitt County,1
North Carolina,Onslow County,1
North Carolina,New Hanover County,1
North Carolina,Moore County,1
Ohio,Knox County,1
Ohio,Lake County,1
Ohio,Licking County,1
Ohio,Lorain County,1
Oklahoma,Haskell County,1
Oklahoma,Greer County,1
Oklahoma,Grady County,1
Oklahoma,Garvin County,1
Oklahoma,Garfield County,1
Oklahoma,Ellis County,1
Oklahoma,Custer County,1
Oklahoma,Comanche County,1
Oklahoma,Coal County,1
Oklahoma,Cleveland County,1
Oklahoma,Cherokee County,1
Oklahoma,Carter County,1
Oklahoma,Canadian County,1
Oklahoma,Bryan County,1
Oklahoma,Beckham County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Seneca County,1
Ohio,Richland County,1
Ohio,Putnam County,1
Ohio,Portage County,1
Ohio,Montgomery County,1
Ohio,Medina County,1
Ohio,Mahoning County,1
Ohio,Lucas County,1
North Carolina,Mecklenburg County,1
North Carolina,Jackson County,1
Texas,Bastrop County,1
Nebraska,Knox County,1
New Mexico,Chaves County,1
New Mexico,Bernalillo County,1
Nevada,Washoe County,1
Nevada,Lyon County,1
Nevada,Clark County,1
Nebraska,York County,1
Nebraska,Webster County,1
Nebraska,Washington County,1
Nebraska,Sarpy County,1
Nebraska,Pawnee County,1
Nebraska,Madison County,1
Nebraska,Lancaster County,1
Nebraska,Keith County,1
North Carolina,Iredell County,1
Nebraska,Johnson County,1
Nebraska,Holt County,1
Nebraska,Gage County,1
Nebraska,Douglas County,1
Nebraska,Dawes County,1
Nebraska,Cass County,1
Nebraska,Adams County,1
Montana,Silver Bow County,1
Montana,Park County,1
Montana,Missoula County,1
Montana,Jefferson County,1
Montana,Gallatin County,1
New Mexico,Colfax County,1
Wyoming,Park County,1
New Mexico,Do�a Ana County,1
New Mexico,Eddy County,1
North Carolina,Harnett County,1
North Carolina,Guilford County,1
North Carolina,Gates County,1
North Carolina,Forsyth County,1
North Carolina,Durham County,1
North Carolina,Davidson County,1
North Carolina,Cumberland County,1
North Carolina,Craven County,1
North Carolina,Caldwell County,1
North Carolina,Burke County,1
North Carolina,Alamance County,1
New Mexico,Torrance County,1
New Mexico,Taos County,1
New Mexico,Socorro County,1
New Mexico,Sierra County,1
New Mexico,Santa Fe County,1
New Mexico,Sandoval County,1
New Mexico,San Juan County,1
New Mexico,Roosevelt County,1
New Mexico,Rio Arriba County,1
New Mexico,Quay County,1
New Mexico,Otero County,1
New Mexico,Luna County,1
New Mexico,Lincoln County,1
New Mexico,Lea County,1
Oklahoma,Hughes County,1
Oklahoma,Jackson County,1
Oklahoma,Johnston County,1
South Dakota,Minnehaha County,1
Tennessee,Gibson County,1
Tennessee,Fentress County,1
Tennessee,Dickson County,1
Tennessee,Davidson County,1
Tennessee,Crockett County,1
Tennessee,Coffee County,1
Tennessee,Cheatham County,1
Tennessee,Carroll County,1
Tennessee,Bradley County,1
Tennessee,Blount County,1
Tennessee,Bedford County,1
South Dakota,Pennington County,1
South Dakota,Meade County,1
Oklahoma,Kay County,1
South Carolina,York County,1
South Carolina,Sumter County,1
South Carolina,Spartanburg County,1
South Carolina,Richland County,1
South Carolina,Marlboro County,1
South Carolina,Lexington County,1
South Carolina,Greenwood County,1
South Carolina,Greenville County,1
South Carolina,Florence County,1
South Carolina,Darlington County,1
South Carolina,Charleston County,1
South Carolina,Berkeley County,1
Tennessee,Giles County,1
Tennessee,Grainger County,1
Tennessee,Greene County,1
Tennessee,Hamilton County,1
Texas,Bandera County,1
Texas,Bailey County,1
Texas,Austin County,1
Texas,Atascosa County,1
Texas,Armstrong County,1
Texas,Archer County,1
Texas,Aransas County,1
Texas,Angelina County,1
Texas,Andrews County,1
Texas,Anderson County,1
Tennessee,Wilson County,1
Tennessee,Williamson County,1
Tennessee,Washington County,1
Tennessee,Sumner County,1
Tennessee,Shelby County,1
Tennessee,Sevier County,1
Tennessee,Rutherford County,1
Tennessee,Robertson County,1
Tennessee,Montgomery County,1
Tennessee,Maury County,1
Tennessee,Madison County,1
Tennessee,Loudon County,1
Tennessee,Knox County,1
Tennessee,Jefferson County,1
Tennessee,Houston County,1
South Carolina,Beaufort County,1
South Carolina,Anderson County,1
South Carolina,Aiken County,1
Oklahoma,Wagoner County,1
Oklahoma,Tillman County,1
Oklahoma,Texas County,1
Oklahoma,Stephens County,1
Oklahoma,Seminole County,1
Oklahoma,Rogers County,1
Oklahoma,Pottawatomie County,1
Oklahoma,Pontotoc County,1
Oklahoma,Pittsburg County,1
Oklahoma,Payne County,1
Oklahoma,Ottawa County,1
Oklahoma,Okmulgee County,1
Oklahoma,Oklahoma County,1
Oklahoma,Okfuskee County,1
Oklahoma,Muskogee County,1
Oklahoma,Murray County,1
Oklahoma,McIntosh County,1
Oklahoma,McClain County,1
Oklahoma,Mayes County,1
Oklahoma,Marshall County,1
Oklahoma,Love County,1
Oklahoma,Logan County,1
Oklahoma,Lincoln County,1
Oklahoma,Le Flore County,1
Oklahoma,Latimer County,1
Oklahoma,Kingfisher County,1
Oklahoma,Tulsa County,1
Oklahoma,Woods County,1
STATE2_NAME,COUNTY2_NAME,1
Oklahoma,Woodward County,1
Puerto Rico,Toa Baja Municipio,1
Puerto Rico,San Juan Municipio,1
Puerto Rico,Ponce Municipio,1
Puerto Rico,Orocovis Municipio,1
Puerto Rico,Moca Municipio,1
Puerto Rico,Lajas Municipio,1
Puerto Rico,Juana D�az Municipio,1
Puerto Rico,Guayama Municipio,1
Puerto Rico,Cata�o Municipio,1
Puerto Rico,Carolina Municipio,1
Puerto Rico,Caguas Municipio,1
Puerto Rico,Cabo Rojo Municipio,1
Puerto Rico,Bayam�n Municipio,1
Puerto Rico,Arroyo Municipio,1
Puerto Rico,Aguadilla Municipio,1
Oregon,Yamhill County,1
Oregon,Washington County,1
Oregon,Multnomah County,1
Oregon,Malheur County,1
Oregon,Linn County,1
Oregon,Lane County,1
Oregon,Josephine County,1
Oregon,Jackson County,1
Oregon,Douglas County,1
Oregon,Clackamas County,1
Alabama,Chambers County,1
