Origin State,Origin County,Count
Arizona,Pima County,1
Arizona,Maricopa County,1
Arizona,Cochise County,1
Alaska,Fairbanks North Star Borough,1
Alaska,Anchorage Municipality,1
Alabama,Tuscaloosa County,1
Alabama,Talladega County,1
California,Kern County,1
Alabama,Montgomery County,1
Alabama,Mobile County,1
Alabama,Madison County,1
Alabama,Lee County,1
Alabama,Jefferson County,1
Alabama,Houston County,1
Alabama,DeKalb County,1
Alabama,Dale County,1
Arkansas,Clark County,1
Arkansas,Cleveland County,1
Arkansas,Drew County,1
Arkansas,Faulkner County,1
California,Fresno County,1
California,Contra Costa County,1
California,Butte County,1
California,Alameda County,1
Arkansas,Washington County,1
Arkansas,St. Francis County,1
Arkansas,Sevier County,1
Arkansas,Sebastian County,1
Arkansas,Pulaski County,1
Arkansas,Pope County,1
Arkansas,Ouachita County,1
Arkansas,Monroe County,1
Arkansas,Johnson County,1
Arkansas,Independence County,1
Arkansas,Hot Spring County,1
Arkansas,Greene County,1
Arkansas,Garland County,1
Florida,Lake County,1
Florida,Lee County,1
Florida,Manatee County,1
Illinois,Macon County,1
Illinois,Will County,1
Illinois,Tazewell County,1
Illinois,Sangamon County,1
Illinois,Perry County,1
Illinois,Peoria County,1
Illinois,Monroe County,1
Illinois,McLean County,1
Illinois,McHenry County,1
Illinois,Lake County,1
Illinois,Bond County,1
Illinois,Knox County,1
Illinois,Kane County,1
Illinois,Jefferson County,1
Illinois,Effingham County,1
Illinois,DuPage County,1
Illinois,Cook County,1
Illinois,Champaign County,1
Illinois,Carroll County,1
Illinois,Williamson County,1
Illinois,Winnebago County,1
Indiana,Bartholomew County,1
Indiana,Hamilton County,1
Iowa,Jones County,1
Iowa,Johnson County,1
Iowa,Dallas County,1
Iowa,Cerro Gordo County,1
Nebraska,Buffalo County,1
Iowa,Benton County,1
Indiana,Vigo County,1
Indiana,Vanderburgh County,1
Indiana,Steuben County,1
Indiana,St. Joseph County,1
Indiana,Randolph County,1
Indiana,Monroe County,1
Indiana,Marion County,1
Indiana,Lawrence County,1
Indiana,Johnson County,1
Indiana,Jackson County,1
Indiana,Huntington County,1
Illinois,Brown County,1
Illinois,Adams County,1
Florida,Martin County,1
Florida,Seminole County,1
Georgia,Chattahoochee County,1
Georgia,Chatham County,1
Georgia,Charlton County,1
Georgia,Catoosa County,1
Georgia,Bryan County,1
Georgia,Barrow County,1
Florida,Volusia County,1
Florida,St. Johns County,1
Florida,Sarasota County,1
Idaho,Bonneville County,1
Florida,Polk County,1
Florida,Pinellas County,1
Florida,Pasco County,1
Florida,Palm Beach County,1
Florida,Osceola County,1
Florida,Orange County,1
Florida,Okaloosa County,1
Florida,Miami-Dade County,1
Georgia,Cherokee County,1
Georgia,Clarke County,1
Georgia,Clayton County,1
Georgia,Cobb County,1
Idaho,Bannock County,1
Idaho,Ada County,1
Hawaii,Honolulu County,1
Georgia,Wilkes County,1
Georgia,Tattnall County,1
Georgia,Newton County,1
Georgia,Lowndes County,1
Georgia,Liberty County,1
Georgia,Hall County,1
Georgia,Gwinnett County,1
Georgia,Fulton County,1
Georgia,Forsyth County,1
Georgia,Fayette County,1
Georgia,Douglas County,1
Georgia,DeKalb County,1
Georgia,Coweta County,1
Georgia,Columbia County,1
Montana,Ravalli County,1
New Mexico,Lincoln County,1
Nebraska,Douglas County,1
Texas,Hutchinson County,1
Texas,Limestone County,1
Texas,Liberty County,1
Texas,Leon County,1
Texas,Lavaca County,1
Texas,Lamb County,1
Texas,Lamar County,1
Texas,Knox County,1
Texas,Kleberg County,1
Texas,Kerr County,1
Texas,Kendall County,1
Texas,Kaufman County,1
Texas,Jones County,1
Texas,Johnson County,1
Texas,Jim Hogg County,1
Texas,Jefferson County,1
Texas,Llano County,1
Texas,Lubbock County,1
Texas,Madison County,1
Texas,Montgomery County,1
Texas,Orange County,1
Texas,Nueces County,1
Texas,Navarro County,1
Texas,Nacogdoches County,1
Texas,Morris County,1
Texas,Moore County,1
Texas,Montague County,1
Texas,Marion County,1
Texas,Milam County,1
Texas,Midland County,1
Texas,McLennan County,1
Texas,McCulloch County,1
Texas,Maverick County,1
Texas,Matagorda County,1
Texas,Jeff Davis County,1
Texas,Hunt County,1
Texas,Panola County,1
Texas,Howard County,1
Texas,Galveston County,1
Texas,Gaines County,1
Texas,Frio County,1
Texas,Freestone County,1
Texas,Franklin County,1
Texas,Fort Bend County,1
Texas,Fayette County,1
Texas,Fannin County,1
Texas,Erath County,1
Texas,Ellis County,1
Texas,El Paso County,1
Texas,Ector County,1
Texas,Eastland County,1
Texas,Duval County,1
Texas,Dickens County,1
Texas,Grayson County,1
Texas,Gregg County,1
Texas,Grimes County,1
Texas,Henderson County,1
Texas,Houston County,1
Texas,Hopkins County,1
Texas,Hood County,1
Texas,Hockley County,1
Texas,Hill County,1
Texas,Hidalgo County,1
Texas,Hemphill County,1
Texas,Guadalupe County,1
Texas,Hays County,1
Texas,Haskell County,1
Texas,Harrison County,1
Texas,Harris County,1
Texas,Hardin County,1
Texas,Hale County,1
Texas,Palo Pinto County,1
Texas,Parker County,1
Texas,Deaf Smith County,1
Texas,Wilson County,1
Virginia,Henrico County,1
Virginia,Fredericksburg city,1
Virginia,Fauquier County,1
Virginia,Fairfax County,1
Virginia,Chesterfield County,1
Virginia,Alexandria city,1
Utah,Washington County,1
Utah,Utah County,1
Utah,Summit County,1
Utah,Salt Lake County,1
Utah,Millard County,1
Utah,Davis County,1
Texas,Young County,1
Texas,Wood County,1
Texas,Wise County,1
Virginia,James City County,1
Virginia,Loudoun County,1
Virginia,Lynchburg city,1
Washington,Kitsap County,1
Washington,Whatcom County,1
Washington,Thurston County,1
Washington,Spokane County,1
Washington,Snohomish County,1
Washington,Skagit County,1
Washington,Pierce County,1
Washington,King County,1
Virginia,Newport News city,1
Washington,Clark County,1
Virginia,Waynesboro city,1
Virginia,Virginia Beach city,1
Virginia,Richmond city,1
Virginia,Prince William County,1
Virginia,Norfolk city,1
Texas,Winkler County,1
Texas,Williamson County,1
Texas,Parmer County,1
Texas,Willacy County,1
Texas,Smith County,1
Texas,San Saba County,1
Texas,San Patricio County,1
Texas,San Jacinto County,1
Texas,Sabine County,1
Texas,Rusk County,1
Texas,Rockwall County,1
Texas,Refugio County,1
Texas,Reeves County,1
Texas,Red River County,1
Texas,Randall County,1
Texas,Rains County,1
Texas,Potter County,1
Texas,Polk County,1
Texas,Pecos County,1
Texas,Somervell County,1
Texas,Tarrant County,1
Texas,Taylor County,1
Texas,Walker County,1
Texas,Wichita County,1
Texas,Wharton County,1
Texas,Webb County,1
Texas,Washington County,1
Texas,Ward County,1
Texas,Waller County,1
Texas,Victoria County,1
Texas,Throckmorton County,1
Texas,Van Zandt County,1
Texas,Val Verde County,1
Texas,Upshur County,1
Texas,Travis County,1
Texas,Tom Green County,1
Texas,Titus County,1
Texas,Denton County,1
Texas,Dallas County,1
Nebraska,Hall County,1
Ohio,Ashland County,1
Ohio,Summit County,1
Ohio,Richland County,1
Ohio,Preble County,1
Ohio,Portage County,1
Ohio,Montgomery County,1
Ohio,Miami County,1
Ohio,Meigs County,1
Ohio,Lucas County,1
Ohio,Logan County,1
Ohio,Licking County,1
Ohio,Franklin County,1
Ohio,Fairfield County,1
Ohio,Delaware County,1
Ohio,Cuyahoga County,1
Ohio,Butler County,1
Oklahoma,Atoka County,1
Oklahoma,Bryan County,1
Oklahoma,Canadian County,1
Oklahoma,Grady County,1
Oklahoma,Logan County,1
Oklahoma,Lincoln County,1
Oklahoma,Le Flore County,1
Oklahoma,Latimer County,1
Oklahoma,Kay County,1
Oklahoma,Haskell County,1
Oklahoma,Garvin County,1
Oklahoma,Carter County,1
Oklahoma,Delaware County,1
Oklahoma,Custer County,1
Oklahoma,Comanche County,1
Oklahoma,Cleveland County,1
Oklahoma,Choctaw County,1
Oklahoma,Cherokee County,1
Ohio,Ashtabula County,1
North Dakota,Stutsman County,1
Oklahoma,Marshall County,1
North Carolina,Wake County,1
New Mexico,San Juan County,1
New Mexico,Otero County,1
Wyoming,Fremont County,1
New Mexico,Lea County,1
New Mexico,Do�a Ana County,1
New Mexico,Curry County,1
New Mexico,Bernalillo County,1
Nevada,Washoe County,1
Nevada,Nye County,1
Nevada,Elko County,1
Nevada,Clark County,1
Nevada,Churchill County,1
Nebraska,Sarpy County,1
Nebraska,Madison County,1
Nebraska,Lancaster County,1
New Mexico,San Miguel County,1
New Mexico,Santa Fe County,1
North Carolina,Alamance County,1
North Carolina,Macon County,1
North Carolina,Union County,1
North Carolina,Pitt County,1
North Carolina,Orange County,1
North Carolina,Onslow County,1
North Carolina,Nash County,1
North Carolina,Mecklenburg County,1
North Carolina,Lincoln County,1
North Carolina,Carteret County,1
North Carolina,Johnston County,1
North Carolina,Iredell County,1
North Carolina,Harnett County,1
North Carolina,Guilford County,1
North Carolina,Forsyth County,1
North Carolina,Durham County,1
Oklahoma,Love County,1
Oklahoma,McCurtain County,1
Texas,Crosby County,1
Tennessee,Knox County,1
Texas,Bexar County,1
Texas,Bell County,1
Texas,Bastrop County,1
Texas,Bandera County,1
Texas,Austin County,1
Texas,Angelina County,1
Texas,Andrews County,1
Texas,Anderson County,1
Tennessee,Wilson County,1
Tennessee,Tipton County,1
Tennessee,Sumner County,1
Tennessee,Shelby County,1
Tennessee,Sevier County,1
Tennessee,Rutherford County,1
Tennessee,Morgan County,1
Texas,Blanco County,1
Texas,Bosque County,1
Texas,Bowie County,1
Texas,Cherokee County,1
Texas,Cottle County,1
Texas,Coryell County,1
Texas,Cooke County,1
Texas,Comal County,1
Texas,Coleman County,1
Texas,Clay County,1
Texas,Chambers County,1
Texas,Brazoria County,1
Texas,Cass County,1
Texas,Cameron County,1
Texas,Callahan County,1
Texas,Caldwell County,1
Texas,Brown County,1
Texas,Brazos County,1
Tennessee,Montgomery County,1
Tennessee,Henderson County,1
Oklahoma,Muskogee County,1
Tennessee,Hamilton County,1
Oregon,Yamhill County,1
Oregon,Washington County,1
Oregon,Multnomah County,1
Oregon,Clackamas County,1
Oklahoma,Woods County,1
Oklahoma,Washington County,1
Oklahoma,Wagoner County,1
Oklahoma,Tulsa County,1
Oklahoma,Stephens County,1
Oklahoma,Rogers County,1
Oklahoma,Pottawatomie County,1
Oklahoma,Pontotoc County,1
Oklahoma,Pittsburg County,1
Oklahoma,Payne County,1
Oklahoma,Oklahoma County,1
Puerto Rico,Toa Baja Municipio,1
Puerto Rico,Vega Alta Municipio,1
STATE2_NAME,COUNTY2_NAME,1
South Carolina,Sumter County,1
Tennessee,Davidson County,1
Tennessee,Carroll County,1
Tennessee,Blount County,1
South Dakota,Minnehaha County,1
South Dakota,Brookings County,1
South Carolina,York County,1
South Carolina,Richland County,1
South Carolina,Beaufort County,1
South Carolina,Pickens County,1
South Carolina,Horry County,1
South Carolina,Greenville County,1
South Carolina,Fairfield County,1
South Carolina,Charleston County,1
South Carolina,Berkeley County,1
Alabama,Baldwin County,1
