Origin State,Origin County,Count
Iowa,Lucas County,1
Illinois,Knox County,1
Maryland,Allegany County,1
Louisiana,Vernon Parish,1
Louisiana,St. Tammany Parish,1
Louisiana,Plaquemines Parish,1
Kansas,Wyandotte County,1
Kentucky,Anderson County,1
Kentucky,Bell County,1
Kentucky,Boyd County,1
Kentucky,Boyle County,1
Kentucky,Bullitt County,1
Kentucky,Calloway County,1
Kentucky,Campbell County,1
Kentucky,Daviess County,1
Kentucky,Fayette County,1
Louisiana,Ouachita Parish,1
Iowa,Mahaska County,1
Louisiana,Orleans Parish,1
Louisiana,Livingston Parish,1
Louisiana,Lincoln Parish,1
Louisiana,Lafourche Parish,1
Louisiana,Lafayette Parish,1
Louisiana,LaSalle Parish,1
Louisiana,Jefferson Parish,1
Louisiana,Iberia Parish,1
Louisiana,East Baton Rouge Parish,1
Louisiana,Calcasieu Parish,1
Kentucky,Scott County,1
Kentucky,Franklin County,1
Kentucky,Jefferson County,1
Kentucky,Kenton County,1
Maryland,Anne Arundel County,1
Maryland,Baltimore County,1
Maryland,Baltimore city,1
Maryland,Carroll County,1
Iowa,Marshall County,1
Iowa,Polk County,1
Iowa,Pottawattamie County,1
Iowa,Poweshiek County,1
Iowa,Scott County,1
Iowa,Story County,1
Iowa,Union County,1
Iowa,Winneshiek County,1
Iowa,Woodbury County,1
Kansas,Butler County,1
Kansas,Douglas County,1
Kentucky,Madison County,1
Kansas,Geary County,1
Kansas,Grant County,1
Kansas,Jackson County,1
Kansas,Johnson County,1
Kansas,Leavenworth County,1
Kansas,Rooks County,1
Kansas,Russell County,1
Kansas,Saline County,1
Kansas,Sedgwick County,1
Kansas,Shawnee County,1
Maryland,St. Mary's County,1
Maryland,Queen Anne's County,1
Maryland,Prince George's County,1
Maryland,Montgomery County,1
Maryland,Howard County,1
Maryland,Harford County,1
Maryland,Frederick County,1
Illinois,LaSalle County,1
Wyoming,Teton County,1
Illinois,Kendall County,1
Colorado,Douglas County,1
California,Riverside County,1
California,Placer County,1
California,Orange County,1
California,Nevada County,1
California,Napa County,1
California,Monterey County,1
California,Merced County,1
California,Mendocino County,1
California,Marin County,1
California,Madera County,1
California,Los Angeles County,1
California,Lassen County,1
California,Lake County,1
California,Kings County,1
California,Kern County,1
California,Inyo County,1
California,Humboldt County,1
California,Fresno County,1
California,El Dorado County,1
California,Contra Costa County,1
California,Butte County,1
California,Amador County,1
California,Alameda County,1
Arkansas,White County,1
Arkansas,Washington County,1
California,Sacramento County,1
California,San Benito County,1
California,San Bernardino County,1
California,Sutter County,1
Colorado,Delta County,1
Colorado,Clear Creek County,1
Colorado,Boulder County,1
Colorado,Arapahoe County,1
Colorado,Adams County,1
California,Yuba County,1
California,Yolo County,1
California,Ventura County,1
California,Tuolumne County,1
California,Tulare County,1
California,Tehama County,1
California,Stanislaus County,1
California,San Diego County,1
California,Sonoma County,1
California,Solano County,1
California,Siskiyou County,1
California,Shasta County,1
California,Santa Cruz County,1
California,Santa Clara County,1
California,Santa Barbara County,1
California,San Mateo County,1
California,San Luis Obispo County,1
California,San Joaquin County,1
California,San Francisco County,1
Arkansas,Union County,1
Arkansas,Sebastian County,1
Arkansas,Pulaski County,1
Alabama,Tuscaloosa County,1
Alaska,Ketchikan Gateway Borough,1
Alaska,Kenai Peninsula Borough,1
Alaska,Juneau City and Borough,1
Alaska,Hoonah-Angoon Census Area,1
Alaska,Fairbanks North Star Borough,1
Alaska,Dillingham Census Area,1
Alaska,Anchorage Municipality,1
Alaska,Aleutians West Census Area,1
Alaska,Aleutians East Borough,1
Alabama,Washington County,1
Alabama,Walker County,1
Alabama,Shelby County,1
Alaska,Kusilvak Census Area,1
Alabama,Montgomery County,1
Alabama,Monroe County,1
Alabama,Madison County,1
Alabama,Lee County,1
Alabama,Jefferson County,1
Alabama,Houston County,1
Alabama,Geneva County,1
Alabama,Escambia County,1
Alabama,Dallas County,1
Alabama,Dale County,1
Alabama,Coffee County,1
Alaska,Kodiak Island Borough,1
Alaska,Matanuska-Susitna Borough,1
Arkansas,Little River County,1
Arizona,Mohave County,1
Arkansas,Independence County,1
Arkansas,Faulkner County,1
Arkansas,Craighead County,1
Arkansas,Conway County,1
Arkansas,Cleburne County,1
Arkansas,Benton County,1
Arizona,Yuma County,1
Arizona,Yavapai County,1
Arizona,Pinal County,1
Arizona,Pima County,1
Arizona,Navajo County,1
Arizona,Maricopa County,1
Alaska,Nome Census Area,1
Arizona,Graham County,1
Arizona,Gila County,1
Arizona,Coconino County,1
Arizona,Cochise County,1
Arizona,Apache County,1
Alaska,Yukon-Koyukuk Census Area,1
Alaska,Yakutat City and Borough,1
Alaska,Valdez-Cordova Census Area,1
Alaska,Prince of Wales-Hyder Census Area,1
Alaska,Petersburg Borough,1
Alaska,North Slope Borough,1
Colorado,Denver County,1
Colorado,Eagle County,1
Illinois,Kankakee County,1
Colorado,El Paso County,1
Idaho,Bannock County,1
Idaho,Ada County,1
Hawaii,Maui County,1
Hawaii,Kauai County,1
Hawaii,Honolulu County,1
Georgia,Walker County,1
Georgia,Stewart County,1
Georgia,Spalding County,1
Georgia,Rockdale County,1
Georgia,Richmond County,1
Georgia,Paulding County,1
Georgia,Oconee County,1
Georgia,Muscogee County,1
Georgia,Macon County,1
Georgia,Liberty County,1
Georgia,Jeff Davis County,1
Georgia,Houston County,1
Georgia,Hall County,1
Georgia,Habersham County,1
Georgia,Gwinnett County,1
Georgia,Fulton County,1
Georgia,Forsyth County,1
Georgia,DeKalb County,1
Georgia,Cobb County,1
Georgia,Clayton County,1
Idaho,Bear Lake County,1
Idaho,Blaine County,1
Idaho,Bonner County,1
Idaho,Nez Perce County,1
Illinois,Kane County,1
Illinois,Jersey County,1
Illinois,DuPage County,1
Illinois,Cook County,1
Illinois,Champaign County,1
Idaho,Valley County,1
Idaho,Twin Falls County,1
Idaho,Teton County,1
Idaho,Shoshone County,1
Idaho,Payette County,1
Idaho,Owyhee County,1
Idaho,Minidoka County,1
Idaho,Bonneville County,1
Idaho,Madison County,1
Idaho,Latah County,1
Idaho,Kootenai County,1
Idaho,Jerome County,1
Idaho,Idaho County,1
Idaho,Gooding County,1
Idaho,Gem County,1
Idaho,Clearwater County,1
Idaho,Cassia County,1
Idaho,Caribou County,1
Idaho,Canyon County,1
Georgia,Chattahoochee County,1
Georgia,Chatham County,1
Georgia,Charlton County,1
Colorado,Rio Blanco County,1
Florida,Broward County,1
Florida,Brevard County,1
Florida,Bay County,1
Florida,Alachua County,1
District of Columbia,District of Columbia,1
Delaware,Sussex County,1
Delaware,New Castle County,1
Colorado,Yuma County,1
Colorado,Weld County,1
Colorado,Saguache County,1
Colorado,Routt County,1
Colorado,Pueblo County,1
Florida,Clay County,1
Colorado,Prowers County,1
Colorado,Pitkin County,1
Colorado,Morgan County,1
Colorado,Montrose County,1
Colorado,Moffat County,1
Colorado,Mesa County,1
Colorado,Larimer County,1
Colorado,La Plata County,1
Colorado,Jefferson County,1
Colorado,Garfield County,1
Colorado,Elbert County,1
Florida,Charlotte County,1
Florida,Collier County,1
Georgia,Brooks County,1
Florida,Nassau County,1
Florida,Wakulla County,1
Florida,Volusia County,1
Florida,Suwannee County,1
Florida,St. Lucie County,1
Florida,St. Johns County,1
Florida,Seminole County,1
Florida,Sarasota County,1
Florida,Pinellas County,1
Florida,Pasco County,1
Florida,Palm Beach County,1
Florida,Orange County,1
Florida,Monroe County,1
Florida,Duval County,1
Florida,Miami-Dade County,1
Florida,Martin County,1
Florida,Marion County,1
Florida,Manatee County,1
Florida,Leon County,1
Florida,Lee County,1
Florida,Indian River County,1
Florida,Hillsborough County,1
Florida,Highlands County,1
Florida,Hernando County,1
Florida,Escambia County,1
Hawaii,Hawaii County,1
Montana,Lewis and Clark County,1
Mississippi,Harrison County,1
Texas,Hays County,1
Texas,Lubbock County,1
Texas,Llano County,1
Texas,Lamar County,1
Texas,Kinney County,1
Texas,Kaufman County,1
Texas,Jones County,1
Texas,Jefferson County,1
Texas,Hopkins County,1
Texas,Hidalgo County,1
Texas,Harrison County,1
Texas,Concho County,1
Texas,Harris County,1
Texas,Guadalupe County,1
Texas,Gray County,1
Texas,Galveston County,1
Texas,Fort Bend County,1
Texas,Ellis County,1
Texas,El Paso County,1
Texas,Denton County,1
Texas,Dallas County,1
Texas,McCulloch County,1
Texas,McLennan County,1
Texas,Menard County,1
Texas,Midland County,1
Utah,Box Elder County,1
Texas,Wise County,1
Texas,Williamson County,1
Texas,Wichita County,1
Texas,Webb County,1
Texas,Walker County,1
Texas,Val Verde County,1
Texas,Travis County,1
Texas,Tarrant County,1
Texas,Smith County,1
Texas,San Patricio County,1
Texas,Rockwall County,1
Texas,Randall County,1
Texas,Potter County,1
Texas,Polk County,1
Texas,Parmer County,1
Texas,Nueces County,1
Texas,Nolan County,1
Texas,Montgomery County,1
Texas,Culberson County,1
Texas,Comal County,1
Utah,Carbon County,1
South Carolina,Spartanburg County,1
South Dakota,Perkins County,1
South Dakota,Pennington County,1
South Dakota,Minnehaha County,1
South Dakota,Kingsbury County,1
South Dakota,Fall River County,1
South Dakota,Clay County,1
South Dakota,Charles Mix County,1
South Dakota,Brown County,1
South Carolina,York County,1
South Carolina,Richland County,1
Texas,Collin County,1
South Carolina,Pickens County,1
South Carolina,Lexington County,1
South Carolina,Jasper County,1
South Carolina,Horry County,1
South Carolina,Greenville County,1
South Carolina,Dorchester County,1
South Carolina,Chester County,1
South Carolina,Cherokee County,1
South Carolina,Charleston County,1
South Dakota,Stanley County,1
Tennessee,Anderson County,1
Tennessee,Bedford County,1
Tennessee,Bradley County,1
Texas,Brazos County,1
Texas,Brazoria County,1
Texas,Bowie County,1
Texas,Bexar County,1
Texas,Bell County,1
Texas,Archer County,1
Texas,Angelina County,1
Tennessee,Wilson County,1
Tennessee,Williamson County,1
Tennessee,Sumner County,1
Tennessee,Sullivan County,1
Tennessee,Shelby County,1
Tennessee,Montgomery County,1
Tennessee,Madison County,1
Tennessee,Jefferson County,1
Tennessee,Hancock County,1
Tennessee,Hamilton County,1
Tennessee,Davidson County,1
Tennessee,Clay County,1
Utah,Cache County,1
Utah,Davis County,1
Mississippi,Lafayette County,1
Washington,Grays Harbor County,1
Washington,Okanogan County,1
Washington,Mason County,1
Washington,Lincoln County,1
Washington,Lewis County,1
Washington,Klickitat County,1
Washington,Kittitas County,1
Washington,Kitsap County,1
Washington,Jefferson County,1
Washington,Island County,1
Washington,Grant County,1
Washington,Adams County,1
Washington,Franklin County,1
Washington,Ferry County,1
Washington,Douglas County,1
Washington,Cowlitz County,1
Washington,Columbia County,1
Washington,Clark County,1
Washington,Clallam County,1
Washington,Chelan County,1
Washington,Benton County,1
Washington,Pacific County,1
Washington,Pend Oreille County,1
Washington,Pierce County,1
Washington,San Juan County,1
Wyoming,Sheridan County,1
Wyoming,Natrona County,1
Wyoming,Laramie County,1
Wyoming,Campbell County,1
Wyoming,Albany County,1
West Virginia,Ohio County,1
West Virginia,Monongalia County,1
West Virginia,Kanawha County,1
Washington,Yakima County,1
Washington,Whitman County,1
Washington,Whatcom County,1
Washington,Walla Walla County,1
Washington,Wahkiakum County,1
Washington,Thurston County,1
Washington,Stevens County,1
Washington,Spokane County,1
Washington,Snohomish County,1
Washington,Skamania County,1
Washington,Skagit County,1
Washington,Asotin County,1
Virginia,Williamsburg city,1
Utah,Grand County,1
Virginia,Alexandria city,1
Virginia,Fairfax city,1
Virginia,Fairfax County,1
Virginia,Danville city,1
Virginia,Culpeper County,1
Virginia,Chesterfield County,1
Virginia,Charlottesville city,1
Virginia,Caroline County,1
Virginia,Bedford County,1
Virginia,Arlington County,1
Virginia,Albemarle County,1
Virginia,Washington County,1
Utah,Weber County,1
Utah,Washington County,1
Utah,Wasatch County,1
Utah,Utah County,1
Utah,Tooele County,1
Utah,Summit County,1
Utah,Sanpete County,1
Utah,Salt Lake County,1
Utah,Iron County,1
Virginia,Fauquier County,1
Virginia,Goochland County,1
Virginia,Henrico County,1
Virginia,Hopewell city,1
Virginia,Virginia Beach city,1
Virginia,Stafford County,1
Virginia,Spotsylvania County,1
Virginia,Southampton County,1
Virginia,Smyth County,1
Virginia,Roanoke city,1
Virginia,Roanoke County,1
Virginia,Richmond city,1
Virginia,Prince William County,1
Virginia,Prince George County,1
Virginia,Petersburg city,1
Virginia,Norfolk city,1
Virginia,Newport News city,1
Virginia,Montgomery County,1
Virginia,Lynchburg city,1
Virginia,Louisa County,1
Virginia,Loudoun County,1
Virginia,Lexington city,1
Virginia,James City County,1
South Carolina,Berkeley County,1
South Carolina,Beaufort County,1
South Carolina,Anderson County,1
Nebraska,Scotts Bluff County,1
New Mexico,Cibola County,1
New Mexico,Chaves County,1
New Mexico,Bernalillo County,1
Nevada,Washoe County,1
Nevada,Storey County,1
Nevada,Nye County,1
Nevada,Lyon County,1
Nevada,Elko County,1
Nevada,Clark County,1
Nebraska,Lancaster County,1
Montana,Ravalli County,1
Nebraska,Douglas County,1
Nebraska,Chase County,1
Nebraska,Butler County,1
Nebraska,Adams County,1
Montana,Yellowstone County,1
Montana,Toole County,1
Montana,Silver Bow County,1
Montana,Sheridan County,1
Montana,Sanders County,1
New Mexico,Lea County,1
New Mexico,Los Alamos County,1
New Mexico,Sandoval County,1
New Mexico,Santa Fe County,1
North Carolina,Orange County,1
North Carolina,Onslow County,1
North Carolina,New Hanover County,1
North Carolina,Moore County,1
North Carolina,Mecklenburg County,1
North Carolina,Iredell County,1
North Carolina,Hoke County,1
North Carolina,Guilford County,1
North Carolina,Granville County,1
North Carolina,Forsyth County,1
North Carolina,Durham County,1
North Carolina,Cumberland County,1
North Carolina,Cherokee County,1
North Carolina,Cabarrus County,1
North Carolina,Burke County,1
North Carolina,Buncombe County,1
New Mexico,Taos County,1
New Mexico,Socorro County,1
New Mexico,Sierra County,1
Montana,Roosevelt County,1
Montana,Powell County,1
South Carolina,Aiken County,1
Missouri,Greene County,1
Missouri,Platte County,1
Missouri,Phelps County,1
Missouri,Perry County,1
Missouri,Pemiscot County,1
Missouri,Newton County,1
Missouri,Miller County,1
Missouri,Jefferson County,1
Missouri,Jasper County,1
Missouri,Jackson County,1
Missouri,Cooper County,1
Montana,Pondera County,1
Missouri,Clay County,1
Missouri,Boone County,1
Mississippi,Webster County,1
Mississippi,Sharkey County,1
Mississippi,Rankin County,1
Mississippi,Pearl River County,1
Mississippi,Lee County,1
Mississippi,Lauderdale County,1
Mississippi,Lamar County,1
Missouri,Pulaski County,1
Missouri,St. Charles County,1
Missouri,St. Louis County,1
Missouri,St. Louis city,1
Montana,Park County,1
Montana,Missoula County,1
Montana,Meagher County,1
Montana,Lincoln County,1
Wyoming,Sweetwater County,1
Montana,Lake County,1
Montana,Hill County,1
Montana,Granite County,1
Montana,Glacier County,1
Montana,Gallatin County,1
Montana,Flathead County,1
Montana,Chouteau County,1
Montana,Cascade County,1
Montana,Blaine County,1
Montana,Big Horn County,1
Montana,Beaverhead County,1
Missouri,Webster County,1
Missouri,Vernon County,1
Missouri,Taney County,1
North Carolina,Rowan County,1
North Carolina,Sampson County,1
North Carolina,Union County,1
Oregon,Columbia County,1
Oregon,Josephine County,1
Oregon,Jefferson County,1
Oregon,Jackson County,1
Oregon,Hood River County,1
Oregon,Douglas County,1
Oregon,Deschutes County,1
Oregon,Curry County,1
Oregon,Crook County,1
Oregon,Coos County,1
Oregon,Clatsop County,1
North Carolina,Wake County,1
Oregon,Clackamas County,1
Oregon,Benton County,1
Oklahoma,Tulsa County,1
Oklahoma,Rogers County,1
Oklahoma,Pottawatomie County,1
Oklahoma,Pittsburg County,1
Oklahoma,Payne County,1
Oklahoma,Osage County,1
Oklahoma,Okmulgee County,1
Oregon,Klamath County,1
Oregon,Lane County,1
Oregon,Lincoln County,1
Oregon,Linn County,1
STATE2_NAME,COUNTY2_NAME,1
Puerto Rico,San Juan Municipio,1
Puerto Rico,Mayag�ez Municipio,1
Puerto Rico,Juana D�az Municipio,1
Puerto Rico,Guaynabo Municipio,1
Puerto Rico,Carolina Municipio,1
Puerto Rico,Bayam�n Municipio,1
Oregon,Yamhill County,1
Oregon,Washington County,1
Oregon,Wasco County,1
Oregon,Wallowa County,1
Oregon,Union County,1
Oregon,Umatilla County,1
Oregon,Tillamook County,1
Oregon,Sherman County,1
Oregon,Polk County,1
Oregon,Multnomah County,1
Oregon,Marion County,1
Oregon,Malheur County,1
Oklahoma,Oklahoma County,1
Oklahoma,Kay County,1
Oklahoma,Jackson County,1
Ohio,Hamilton County,1
Ohio,Geauga County,1
Ohio,Franklin County,1
Ohio,Cuyahoga County,1
Ohio,Columbiana County,1
Ohio,Clermont County,1
Ohio,Butler County,1
Ohio,Belmont County,1
Ohio,Athens County,1
Ohio,Allen County,1
North Dakota,Williams County,1
North Dakota,Ward County,1
North Dakota,McKenzie County,1
North Dakota,Grand Forks County,1
North Dakota,Dunn County,1
North Dakota,Cass County,1
North Dakota,Burleigh County,1
North Dakota,Burke County,1
North Carolina,Wayne County,1
North Carolina,Watauga County,1
Ohio,Greene County,1
Ohio,Jefferson County,1
Oklahoma,Garfield County,1
Ohio,Knox County,1
Oklahoma,Dewey County,1
Oklahoma,Creek County,1
Oklahoma,Comanche County,1
Oklahoma,Cleveland County,1
Oklahoma,Canadian County,1
Oklahoma,Blaine County,1
Ohio,Wood County,1
Ohio,Warren County,1
Ohio,Tuscarawas County,1
Ohio,Trumbull County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Richland County,1
Ohio,Pickaway County,1
Ohio,Montgomery County,1
Ohio,Mahoning County,1
Ohio,Lucas County,1
Ohio,Lorain County,1
Ohio,Licking County,1
Alabama,Barbour County,1
